Entity,Code,Year,Wind (terawatt-hours),Hydro (terawatt-hours),Nuclear (terawatt-hours),Solar (terawatt-hours),Other renewables (terawatt-hours),Coal (terawatt-hours),Oil (terawatt-hours),Natural gas (terawatt-hours)
Austria,AUT,1973,0,19.2092,0,0,0,,,
Austria,AUT,1974,0,22.7122,0,0,0,,,
Austria,AUT,1975,0,23.7952,0,0,0,,,
Austria,AUT,1976,0,20.5656,0,0,0,,,
Austria,AUT,1977,0,24.9208,0,0,0,,,
Austria,AUT,1978,0,24.9408,0,0,0,,,
Austria,AUT,1979,0,28.0968,0,0,0,,,
Austria,AUT,1980,0,29.1099,0,0,0,,,
Austria,AUT,1981,0,30.8473,0,0,0,,,
Austria,AUT,1982,0,30.8963,0,0,0,,,
Austria,AUT,1983,0,30.6063,0,0,0,,,
Austria,AUT,1984,0,26.849564,0,0,0,,,
Austria,AUT,1985,0,30.775146,0,0,0,,,
Austria,AUT,1986,0,30.903927,0,0,1.287501,,,
Austria,AUT,1987,0,35.387991,0,0,0.905816,,,
Austria,AUT,1988,0,35.304088,0,0,1.04696,,,
Austria,AUT,1989,0,35.08243,0,0,1.10445,,,
Austria,AUT,1990,0,31.509,0,0,1.142485,,,
Austria,AUT,1991,0,31.4434,0,0,1.225832,,,
Austria,AUT,1992,0,34.8484,0,0,1.329164,,,
Austria,AUT,1993,0,36.705556,0,0.001,1.361111,,,
Austria,AUT,1994,0,35.7075,0,0.001,1.210555,,,
Austria,AUT,1995,0.001,37.067222,0,0.001,1.857221,,,
Austria,AUT,1996,0.005,34.216111,0,0.001,1.589444,,,
Austria,AUT,1997,0.02,36.105278,0,0.002,1.711389,,,
Austria,AUT,1998,0.045,37.163333,0,0.002,1.842777,,,
Austria,AUT,1999,0.051,40.6991208,0,0.002,1.596911819,,,
Austria,AUT,2000,0.067,41.83565055,0,0.003,1.52827932,,,
Austria,AUT,2001,0.172,40.45548165,0,0.005,1.667812,,,
Austria,AUT,2002,0.203,40.22700281,0,0.009,1.520444,,,
Austria,AUT,2003,0.366,33.21499204,0,0.015,1.711921,,,
Austria,AUT,2004,0.924,36.762283,0,0.018,2.05973,,,
Austria,AUT,2005,1.331276757,37.09513834,0,0.021018375,2.437154339,,,
Austria,AUT,2006,1.752792984,35.65608477,0,0.022386875,3.237502556,,,
Austria,AUT,2007,2.037184927,37.05445286,0,0.024238375,4.061606911,,,
Austria,AUT,2008,2.011257409,38.32949104,0,0.03011991,4.302304141,,,
Austria,AUT,2009,1.954040168,40.89630336,0,0.04891428,4.277982167,,,
Austria,AUT,2010,2.063913736,38.36341829,0,0.08881314,4.463430081,,,
Austria,AUT,2011,1.93623636,34.23908351,0,0.17406996,4.516752009,,,
Austria,AUT,2012,2.462029019,43.80410469,0,0.33748305,4.608036501,,,
Austria,AUT,2013,3.153231562,42.0465273,0,0.625974,4.584281709,,,
Austria,AUT,2014,3.845768035,41.01025937,0,0.785246,4.336296196,,,
Austria,AUT,2015,4.840343102,37.05552838,0,0.937098,4.503546527,,,
Austria,AUT,2016,5.232348765,39.84471615,0,1.096016,4.691227039,,,
Austria,AUT,2017,6.574498956,38.369829,0,1.268971,4.640932433,,,
Austria,AUT,2018,5.900014713,37.52781287,0,1.578641473,4.763252129,,,
Azerbaijan,AZE,1985,0,1.3125618,0,0,0,,153.8649,137.1721239
Azerbaijan,AZE,1986,0,0.8043308,0,0,0,,151.7715,132.5899705
Azerbaijan,AZE,1987,0,0.8043308,0,0,0,,161.7733,121.8657817
Azerbaijan,AZE,1988,0,0.6982652,0,0,0,,159.7962,116.0162242
Azerbaijan,AZE,1989,0,0.6982652,0,0,0,,153.0508,108.2168142
Azerbaijan,AZE,1990,0,1.658,0,0,0,,145.375,96.51769912
Azerbaijan,AZE,1991,0,1.7593,0,0,0,,136.928131,83.84365782
Azerbaijan,AZE,1992,0,1.7473,0,0,0,,130.205991,77.01917404
Azerbaijan,AZE,1993,0,2.426,0,0,0,,119.222619,66.29498525
Azerbaijan,AZE,1994,0,1.83,0,0,0,,111.215364,62.39528024
Azerbaijan,AZE,1995,0,1.556,0,0,0,,106.550571,64.34513274
Azerbaijan,AZE,1996,0,1.537,0,0,0,,105.837652,57.29641593
Azerbaijan,AZE,1997,0,1.712,0,0,0,,104.98401,54.56662242
Azerbaijan,AZE,1998,0,1.951,0,0,0,,133.15187,50.92039823
Azerbaijan,AZE,1999,0,1.506,0,0,0,,161.08713,54.56662242
Azerbaijan,AZE,2000,0,1.534,0,0,0,,163.62247,51.44685841
Azerbaijan,AZE,2001,0,1.301,0,0,0,,174.20577,50.4329351
Azerbaijan,AZE,2002,0,2.02,0,0,0,,178.33442,46.77696165
Azerbaijan,AZE,2003,0,2.47,0,0,0,,178.84614,46.63072271
Azerbaijan,AZE,2004,0,2.755,0,0,0,,179.78817,45.43156342
Azerbaijan,AZE,2005,0,3.0094,0,0,0,,258.351146,55.88374779
Azerbaijan,AZE,2006,0,2.518,0,0,0,,375.272188,65.93816224
Azerbaijan,AZE,2007,0,2.364,0,0,0,,504.275637,105.6049867
Azerbaijan,AZE,2008,0,2.232,0,0,0,,527.175107,159.2688274
Azerbaijan,AZE,2009,0.0021,2.3084,0,0,0,,591.578558,159.1342876
Azerbaijan,AZE,2010,0.0005,3.4463,0,0,0,,596.820199,162.5465295
Azerbaijan,AZE,2011,0,2.6758,0,0,0,,536.08485,159.5115841
Azerbaijan,AZE,2012,0,1.821,0,0,0,,508.676429,168.0977596
Azerbaijan,AZE,2013,0.0008,1.4891,0,0.0008,0.067,,509.91735,174.464028
Azerbaijan,AZE,2014,0.0023,1.2997,0,0.0029,0.087,,494.425027,183.840775
Azerbaijan,AZE,2015,0.0046,1.6375,0,0.0046,0.0909,,488.691437,187.840525
Azerbaijan,AZE,2016,0.0228,1.9593,0,0.0353,0.08725,,481.802988,182.7754
Azerbaijan,AZE,2017,0.0221,1.7464,0,0.0372,0.08515,,454.237562,177.586275
Azerbaijan,AZE,2018,0.0822,1.76795,0,0.03926,0.0811,,455.52384,187.584675
Bahrain,BHR,1970,,,,,,,,6.50117
Bahrain,BHR,1971,,,,,,,,9.47845
Bahrain,BHR,1972,,,,,,,,11.82771
Bahrain,BHR,1973,,,,,,,,16.77046
Bahrain,BHR,1974,,,,,,,,20.67814
Bahrain,BHR,1975,,,,,,,,21.75973
Bahrain,BHR,1976,,,,,,,,22.80643
Bahrain,BHR,1977,,,,,,,,24.73701
Bahrain,BHR,1978,,,,,,,,27.17931
Bahrain,BHR,1979,,,,,,,,30.13333
Bahrain,BHR,1980,,,,,,,,24.45789
Bahrain,BHR,1981,,,,,,,,22.6785
Bahrain,BHR,1982,,,,,,,,35.80877
Bahrain,BHR,1983,,,,,,,,37.53001
Bahrain,BHR,1984,,,,,,,,38.66975
Bahrain,BHR,1985,,,,,,,,47.20617
Bahrain,BHR,1986,,,,,,,,54.04461
Bahrain,BHR,1987,,,,,,,,52.50945
Bahrain,BHR,1988,,,,,,,,55.77748
Bahrain,BHR,1989,,,,,,,,58.02207
Bahrain,BHR,1990,,,,,,,,60.76675
Bahrain,BHR,1991,,,,,,,,57.92903
Bahrain,BHR,1992,,,,,,,,67.6866
Bahrain,BHR,1993,,,,,,,,72.50142
Bahrain,BHR,1994,,,,,,,,74.22266
Bahrain,BHR,1995,,,,,,,,75.45544
Bahrain,BHR,1996,,,,,,,,77.70003
Bahrain,BHR,1997,,,,,,,,83.42199
Bahrain,BHR,1998,,,,,,,,87.71346
Bahrain,BHR,1999,,,,,,,,90.76052
Bahrain,BHR,2000,,,,,,,,91.74907
Bahrain,BHR,2001,,,,,,,,95.54045
Bahrain,BHR,2002,,,,,,,,98.99456
Bahrain,BHR,2003,,,,,,,,100.77395
Bahrain,BHR,2004,,,,,,,,92.69888889
Bahrain,BHR,2005,,,,,,,,101.7428519
Bahrain,BHR,2006,,,,,,,,107.6320716
Bahrain,BHR,2007,,,,,,,,111.9862633
Bahrain,BHR,2008,,,,,,,,120.1757827
Bahrain,BHR,2009,,,,,,,,121.335044
Bahrain,BHR,2010,,,,,,,,124.2865607
Bahrain,BHR,2011,,,,,,,,126.2407924
Bahrain,BHR,2012,,,,,,,,130.5185449
Bahrain,BHR,2013,,,,,,,,139.5782985
Bahrain,BHR,2014,,,,,,,,146.9652479
Bahrain,BHR,2015,,,,,,,,147.5710922
Bahrain,BHR,2016,,,,,,,,144.0651606
Bahrain,BHR,2017,,,,,,,,144.6632305
Bahrain,BHR,2018,,,,,,,,148.3774168
Bangladesh,BGD,1965,0,0,0,0,0,,,
Bangladesh,BGD,1966,0,0,0,0,0,,,
Bangladesh,BGD,1967,0,0,0,0,0,,,
Bangladesh,BGD,1968,0,0,0,0,0,,,
Bangladesh,BGD,1969,0,0,0,0,0,,,
Bangladesh,BGD,1970,0,0,0,0,0,,,0
Bangladesh,BGD,1971,0,0,0,0,0,,,0
Bangladesh,BGD,1972,0,0.175,0,0,0,,,4.39614
Bangladesh,BGD,1973,0,0.331,0,0,0,,,6.08249
Bangladesh,BGD,1974,0,0.243,0,0,0,,,6.68725
Bangladesh,BGD,1975,0,0.436,0,0,0,,,6.72214
Bangladesh,BGD,1976,0,0.494,0,0,0,,,8.85043
Bangladesh,BGD,1977,0,0.437,0,0,0,,,9.87387
Bangladesh,BGD,1978,0,0.506,0,0,0,,,10.89731
Bangladesh,BGD,1979,0,0.587,0,0,0,,,12.53714
Bangladesh,BGD,1980,0,0.583,0,0,0,,,14.11882
Bangladesh,BGD,1981,0,0.625,0,0,0,,,13.61385658
Bangladesh,BGD,1982,0,0.523,0,0,0,,,17.67484683
Bangladesh,BGD,1983,0,0.662,0,0,0,,,19.667185
Bangladesh,BGD,1984,0,0.897,0,0,0,,,22.70066295
Bangladesh,BGD,1985,0,0.739,0,0,0,,,25.78047435
Bangladesh,BGD,1986,0,0.45,0,0,0,,,29.070149
Bangladesh,BGD,1987,0,0.517,0,0,0,,,34.15592605
Bangladesh,BGD,1988,0,0.675,0,0,0,,,40.20107798
Bangladesh,BGD,1989,0,0.92,0,0,0,,,42.4986718
Bangladesh,BGD,1990,0,0.884,0,0,0,,,45.742013
Bangladesh,BGD,1991,0,0.838,0,0,0,,,47.10748691
Bangladesh,BGD,1992,0,0.796,0,0,0,,,51.37016392
Bangladesh,BGD,1993,0,0.608,0,0,0,,,57.50253175
Bangladesh,BGD,1994,0,0.847,0,0,0,,,60.98571668
Bangladesh,BGD,1995,0,0.372,0,0,0,,,67.42334015
Bangladesh,BGD,1996,0,0.739,0,0,0,,,72.36466587
Bangladesh,BGD,1997,0,0.719,0,0,0,,,71.13274131
Bangladesh,BGD,1998,0,0.865,0,0,0,,,76.86446111
Bangladesh,BGD,1999,0,0.833,0,0,0,,,83.80357599
Bangladesh,BGD,2000,0,0.749,0,0,0,,,90.58188656
Bangladesh,BGD,2001,0,0.993,0,0,0,,,101.4320894
Bangladesh,BGD,2002,0,0.749,0,0.0001,0,,,106.7113767
Bangladesh,BGD,2003,0,0.749,0,0.0009,0,,,114.7842983
Bangladesh,BGD,2004,0,0.749,0,0.0019,0,,,123.4023192
Bangladesh,BGD,2005,0,0.749,0,0.0034,0,,,132.6335769
Bangladesh,BGD,2006,0.0016,0.749,0,0.0054,0,,,143.633682
Bangladesh,BGD,2007,0.0016,0.749,0,0.009,0,,,153.3637056
Bangladesh,BGD,2008,0.0029,0.95,0,0.0152,0,,,163.7642015
Bangladesh,BGD,2009,0.0051,0.417,0,0.0251,0.001,,,187.4673831
Bangladesh,BGD,2010,0.0051,0.729,0,0.0443,0.002,,,192.5372713
Bangladesh,BGD,2011,0.0051,0.872,0,0.0584,0.003,,,195.821495
Bangladesh,BGD,2012,0.0051,0.777,0,0.0909,0.004,,,213.3627925
Bangladesh,BGD,2013,0.0051,0.728378728,0,0.1296,0.005,,,219.5278663
Bangladesh,BGD,2014,0.0051,0.566453438,0,0.1676,0.006,,,230.2227158
Bangladesh,BGD,2015,0.0051,0.898146455,0,0.2044,0.0071,,,258.5406276
Bangladesh,BGD,2016,0.0051,0.884632595,0,0.2243,0.0077,,,264.5094657
Bangladesh,BGD,2017,0.005086066,1.029528088,0,0.265005663,0.008019927,,,266.5808432
Bangladesh,BGD,2018,0.005086066,0.885632595,0,0.299208359,0.008019927,,,275.1820669
Belarus,BLR,1985,0,0.02,0,0,0,,,
Belarus,BLR,1986,0,0.02,0,0,0,,,
Belarus,BLR,1987,0,0.02,0,0,0,,,
Belarus,BLR,1988,0,0.02,0,0,0,,,
Belarus,BLR,1989,0,0.02,0,0,0,,,
Belarus,BLR,1990,0,0.02,0,0,0,,,
Belarus,BLR,1991,0,0.018,0,0,0,,,
Belarus,BLR,1992,0,0.017,0,0,0,,,
Belarus,BLR,1993,0,0.019,0,0,0,,,
Belarus,BLR,1994,0,0.019,0,0,0,,,
Belarus,BLR,1995,0,0.02,0,0,0,,,
Belarus,BLR,1996,0,0.016,0,0,0,,,
Belarus,BLR,1997,0,0.021,0,0,0,,,
Belarus,BLR,1998,0,0.028,0,0,0,,,
Belarus,BLR,1999,0,0.019,0,0,0,,,
Belarus,BLR,2000,0,0.027,0,0,0,,,
Belarus,BLR,2001,0,0.03,0,0,0,,,
Belarus,BLR,2002,0,0.029,0,0,0,,,
Belarus,BLR,2003,0,0.028,0,0,0,,,
Belarus,BLR,2004,0.001010101,0.033,0,0,0,,,
Belarus,BLR,2005,0.001,0.036,0,0,0,,,
Belarus,BLR,2006,0.001,0.035,0,0,0.002,,,
Belarus,BLR,2007,0.001,0.035,0,0,0.014,,,
Belarus,BLR,2008,0.001,0.039,0,0,0.033,,,
Belarus,BLR,2009,0.001,0.045,0,0,0.06,,,
Belarus,BLR,2010,0.001,0.045,0,0,0.084,,,
Belarus,BLR,2011,0.004,0.042,0,0,0.095,,,
Belarus,BLR,2012,0.006,0.072,0,0,0.095,,,
Belarus,BLR,2013,0.008,0.138,0,0.0004,0.082,,,
Belarus,BLR,2014,0.009,0.121,0,0.002,0.079,,,
Belarus,BLR,2015,0.039,0.111,0,0.009,0.094,,,
Belarus,BLR,2016,0.073,0.142,0,0.026,0.094,,,
Belarus,BLR,2017,0.097,0.405,0,0.089,0.106,,,
Belarus,BLR,2018,0.117978175,0.45726487,0,0.134485968,0.109149431,,,
Belgium,BEL,1965,0,0.272,0,0,0,,,
Belgium,BEL,1966,0,0.299,0.006,0,0,,,
Belgium,BEL,1967,0,0.238,0.094,0,0,,,
Belgium,BEL,1968,0,0.244,0.061,0,0,,,
Belgium,BEL,1969,0,0.23,0.022,0,0,,,
Belgium,BEL,1970,0,0.246,0.057,0,0,,,
Belgium,BEL,1971,0,0.134,0,0,0,,,
Belgium,BEL,1972,0,0.18,0.011,0,0,,,
Belgium,BEL,1973,0,0.171,0.076,0,0.116,,,
Belgium,BEL,1974,0,0.24,0.148,0,0.108,,,
Belgium,BEL,1975,0,0.183,6.784,0,0.083,,,
Belgium,BEL,1976,0,0.109,10.036,0,0.057,,,
Belgium,BEL,1977,0,0.224,11.939,0,0.247,,,
Belgium,BEL,1978,0,0.223,12.513,0,0.26,,,
Belgium,BEL,1979,0,0.234,11.407,0,0.315,,,
Belgium,BEL,1980,0,0.278,12.549,0,0.3,,,
Belgium,BEL,1981,0,0.381,12.859,0,0.291,,,
Belgium,BEL,1982,0,0.333,15.664,0,0.046,,,
Belgium,BEL,1983,0,0.336,24.106,0,0.022,,,
Belgium,BEL,1984,0,0.351,27.743,0,0.024,,,
Belgium,BEL,1985,0,0.287,34.601,0,0.053,,,
Belgium,BEL,1986,0,0.343,39.394,0,0.119,,,
Belgium,BEL,1987,0.006,0.429,41.967,0,0.142,,,
Belgium,BEL,1988,0.008,0.359,43.102,0,0.18,,,
Belgium,BEL,1989,0.007,0.305,41.217,0,0.191,,,
Belgium,BEL,1990,0.007,0.266,42.722,0,0.282,,,
Belgium,BEL,1991,0.008,0.229,42.861,0,0.299,,,
Belgium,BEL,1992,0.009,0.341,43.456,0,0.267,,,
Belgium,BEL,1993,0.008,0.254,41.927,0,0.245,,,
Belgium,BEL,1994,0.009,0.346,40.624,0,0.245,,,
Belgium,BEL,1995,0.009,0.338,41.356,0,0.321,,,
Belgium,BEL,1996,0.008,0.239,43.336,0,0.314,,,
Belgium,BEL,1997,0.008,0.305,47.408,0,0.275,,,
Belgium,BEL,1998,0.011,0.389,46.165,0,0.359,,,
Belgium,BEL,1999,0.013,0.341,49.017,0,0.496,,,
Belgium,BEL,2000,0.016,0.46,48.157,0,0.568,,,
Belgium,BEL,2001,0.037,0.441,46.349,0,0.597,,,
Belgium,BEL,2002,0.057,0.36,47.36,0,0.721,,,
Belgium,BEL,2003,0.088,0.247,47.379,0,0.857,,,
Belgium,BEL,2004,0.142,0.317,47.312,0.001,1.037,,,
Belgium,BEL,2005,0.227,0.288,47.595,0.001,1.59,,,
Belgium,BEL,2006,0.366,0.359,46.645,0.002,2.225,,,
Belgium,BEL,2007,0.491,0.389,48.227,0.006,2.6,,,
Belgium,BEL,2008,0.637,0.41,45.568,0.042,3.329,,,
Belgium,BEL,2009,0.996,0.328,47.222,0.166,3.949,,,
Belgium,BEL,2010,1.292,0.312,47.944,0.56,4.33,,,
Belgium,BEL,2011,2.312,0.196,48.234,1.169,4.7,,,
Belgium,BEL,2012,2.751,0.357,40.295,2.148,5.202,,,
Belgium,BEL,2013,3.665,0.38,42.644,2.644,4.98362,,,
Belgium,BEL,2014,4.615,0.292,33.703,2.883,4.424511,,,
Belgium,BEL,2015,5.574,0.318,26.103,3.053,5.508017,,,
Belgium,BEL,2016,5.437,0.37,43.523,3.092,5.437,,,
Belgium,BEL,2017,6.5106,0.2701,42.2268,3.2876,5.7625,,,
Belgium,BEL,2018,7.468573702,0.284810423,28.47645448,3.971724224,5.427544126,,,
Bolivia,BOL,1970,,,,,,,,0.41868
Bolivia,BOL,1971,,,,,,,,0.41868
Bolivia,BOL,1972,,,,,,,,11.1648
Bolivia,BOL,1973,,,,,,,,17.2124
Bolivia,BOL,1974,,,,,,,,18.01487
Bolivia,BOL,1975,,,,,,,,17.75901
Bolivia,BOL,1976,,,,,,,,18.30562
Bolivia,BOL,1977,,,,,,,,19.31743
Bolivia,BOL,1978,,,,,,,,19.03831
Bolivia,BOL,1979,,,,,,,,20.8177
Bolivia,BOL,1980,,,,,,,,25.52785
Bolivia,BOL,1981,,,,,,,,27.22583
Bolivia,BOL,1982,,,,,,,,28.23764
Bolivia,BOL,1983,,,,,,,,27.10953
Bolivia,BOL,1984,,,,,,,,26.07446
Bolivia,BOL,1985,,,,,,,,25.84186
Bolivia,BOL,1986,,,,,,,,26.31869
Bolivia,BOL,1987,,,,,,,,27.52821
Bolivia,BOL,1988,,,,,,,,29.09826
Bolivia,BOL,1989,,,,,,,,30.69157
Bolivia,BOL,1990,,,,,,,,31.36611
Bolivia,BOL,1991,,,,,,,,31.18003
Bolivia,BOL,1992,,,,,,,,28.31123374
Bolivia,BOL,1993,,,,,,,,28.24683785
Bolivia,BOL,1994,,,,,,,,30.45820506
Bolivia,BOL,1995,,,,,,,,30.43366925
Bolivia,BOL,1996,,,,,,,,30.73311587
Bolivia,BOL,1997,,,,,,,,25.90444909
Bolivia,BOL,1998,,,,,,,,27.05500295
Bolivia,BOL,1999,,,,,,,,21.78406055
Bolivia,BOL,2000,,,,,,,,31.22402588
Bolivia,BOL,2001,,,,,,,,45.47095314
Bolivia,BOL,2002,,,,,,,,58.258458
Bolivia,BOL,2003,,,,,,,,66.95388655
Bolivia,BOL,2004,,,,,,,,94.19880353
Bolivia,BOL,2005,,,,,,,,116.2158135
Bolivia,BOL,2006,,,,,,,,124.4529289
Bolivia,BOL,2007,,,,,,,,133.3019255
Bolivia,BOL,2008,,,,,,,,137.9201894
Bolivia,BOL,2009,,,,,,,,118.8158431
Bolivia,BOL,2010,,,,,,,,137.1450231
Bolivia,BOL,2011,,,,,,,,150.3400124
Bolivia,BOL,2012,,,,,,,,171.3978363
Bolivia,BOL,2013,,,,,,,,195.7546417
Bolivia,BOL,2014,,,,,,,,202.7682462
Bolivia,BOL,2015,,,,,,,,195.6059568
Bolivia,BOL,2016,,,,,,,,175.903324
Bolivia,BOL,2017,,,,,,,,170.8554498
Bolivia,BOL,2018,,,,,,,,159.6147832
Brazil,BRA,1965,0,23.975245,0,0,0,,58.63364275,
Brazil,BRA,1966,0,26.2247196,0,0,0,,71.59061223,
Brazil,BRA,1967,0,27.4312158,0,0,0,,90.10056862,
Brazil,BRA,1968,0,28.7084224,0,0,0,,99.00906485,
Brazil,BRA,1969,0,30.7236688,0,0,0,,107.9935265,
Brazil,BRA,1970,0,39.801,0,0,0.5146915,,102.2595326,0.811012389
Brazil,BRA,1971,0,43.199,0,0,0.63339525,,107.0419186,1.287482168
Brazil,BRA,1972,0,50.681,0,0,0.716570188,,104.997138,1.753814292
Brazil,BRA,1973,0,57.89,0,0,0.750800375,,106.4825052,2.007255664
Brazil,BRA,1974,0,65.679,0,0,0.7851518,,111.111103,3.862446504
Brazil,BRA,1975,0,72.287,0,0,0.867177575,,108.2866009,4.20712677
Brazil,BRA,1976,0,82.913,0,0,0.864337725,,105.4565268,4.845799027
Brazil,BRA,1977,0,93.48,0,0,1.116845463,,101.6197885,6.031904646
Brazil,BRA,1978,0,102.746,0,0,1.331944075,,101.0451789,7.937783761
Brazil,BRA,1979,0,116.58,0,0,1.7760194,,104.6768272,8.698107876
Brazil,BRA,1980,0,128.907,0,0,1.805508263,,114.9155079,10.16806783
Brazil,BRA,1981,0,130.765,0,0,1.873622875,33.74405888,134.2112274,9.123889381
Brazil,BRA,1982,0,141.132,0,0,2.178474475,37.19504623,163.5433668,13.03702416
Brazil,BRA,1983,0,151.475,0,0,2.98445495,39.68397555,207.3508416,17.62938181
Brazil,BRA,1984,0,166.593,1.643,0,2.851678888,44.5391877,290.2380635,20.51861345
Brazil,BRA,1985,0,178.375,3.381,0,3.067125589,45.45385231,342.7414708,25.73950571
Brazil,BRA,1986,0,182.419,0.144,0,3.193932424,43.10174529,360.3713726,29.97704544
Brazil,BRA,1987,0,185.6,0.973,0,3.565697315,39.2648792,358.5115272,33.48467403
Brazil,BRA,1988,0,199.093,0.608,0,3.339783794,42.77326176,350.3432443,33.69756478
Brazil,BRA,1989,0,204.69,1.83,0,3.403162339,38.60347761,374.1655718,34.54912779
Brazil,BRA,1990,0,206.708,2.237,0,3.8590625,19.62071179,396.9058715,31.4551358
Brazil,BRA,1991,0,217.782,1.442,0,3.999612563,23.47046583,392.2805674,32.70060752
Brazil,BRA,1992,0,223.343,1.759,0,4.929360738,21.9722922,398.2203411,37.04399451
Brazil,BRA,1993,0,235.065,0.442,0,4.983937033,21.83779492,406.4251135,43.39462703
Brazil,BRA,1994,0,242.705,0.055,0,5.388223649,24.3549498,421.471798,47.39170159
Brazil,BRA,1995,0,253.905,2.519,0,5.593740489,23.89264166,436.1714525,52.30494643
Brazil,BRA,1996,0.002,265.769,2.427,0,6.752709628,22.26761081,494.6624285,57.15754783
Brazil,BRA,1997,0.004,278.972,3.169,0,7.378950998,26.05589223,530.2834528,62.21663297
Brazil,BRA,1998,0.005,291.469,3.265,0,7.505233012,25.49710817,612.659218,65.1732496
Brazil,BRA,1999,0.002,293,3.977,0,8.376002281,26.12403969,691.9452285,76.52523332
Brazil,BRA,2000,0.001,304.403,6.046,0,7.855363,31.22725395,780.2454716,77.09713112
Brazil,BRA,2001,0.0349,267.876,14.279,0,8.990407,26.8088058,816.7413195,78.73798049
Brazil,BRA,2002,0.061,286.092,13.836,0,10.22614696,24.08940072,914.1956017,95.12575741
Brazil,BRA,2003,0.061,305.616,13.358,0,11.894463,22.1590319,948.0191703,103.3411132
Brazil,BRA,2004,0.061,320.7969068,11.611,0,12.4750557,25.92232655,940.9148842,113.6577778
Brazil,BRA,2005,0.0929,337.4566739,9.855,0,13.59093928,28.48978163,1034.85388,112.4144071
Brazil,BRA,2006,0.237,348.80546,13.7541,0,14.768926,27.82663413,1093.632989,114.784716
Brazil,BRA,2007,0.662781836,374.0151216,12.34976,0,18.00750852,28.56413172,1104.972571,115.5773508
Brazil,BRA,2008,1.183,369.5564,13.96858,0,19.52368548,33.17474083,1148.914231,143.7606972
Brazil,BRA,2009,1.238,390.988065,12.957,0,22.63924802,30.47445568,1229.102353,122.7694243
Brazil,BRA,2010,2.176558,403.2898133,14.5231558,0,31.5452401,26.97219404,1294.044639,150.2055335
Brazil,BRA,2011,2.704769,428.3329199,15.659376,0,32.23462179,28.13674418,1324.045409,172.2696522
Brazil,BRA,2012,5.05,415.3421755,16.0384,0.00098,35.29557876,29.91835956,1301.95585,198.3284958
Brazil,BRA,2013,6.575862737,390.992014,15.44969,0.004793593,40.47137489,38.77233087,1275.968168,219.4959443
Brazil,BRA,2014,12.21025167,373.4390605,15.37846248,0.016081802,46.38442574,37.96602368,1424.148967,233.4767608
Brazil,BRA,2015,21.62570216,359.7428082,14.73415264,0.058917412,49.23698377,29.8533859,1537.399606,238.0449503
Brazil,BRA,2016,33.488872,380.9109424,15.86434367,0.085260592,51.0402441,27.53103158,1584.005907,241.2357771
Brazil,BRA,2017,42.37325825,370.9064564,15.73919644,0.831813401,51.27268473,21.80668293,1655.142122,271.8142187
Brazil,BRA,2018,48.47990705,387.6868063,15.6321929,3.137078404,52.88998503,13.65534485,1632.242625,251.6235674
Brunei,BRN,1965,,,,,,,46.11264895,
Brunei,BRN,1966,,,,,,,55.36594595,
Brunei,BRN,1967,,,,,,,59.99259446,
Brunei,BRN,1968,,,,,,,70.59543729,
Brunei,BRN,1969,,,,,,,71.55921571,
Brunei,BRN,1970,,,,,,,78.49918846,2.13525
Brunei,BRN,1971,,,,,,,74.45087102,2.11575
Brunei,BRN,1972,,,,,,,105.3903692,4.343625
Brunei,BRN,1973,,,,,,,132.9791312,18.968625
Brunei,BRN,1974,,,,,,,113.2788619,41.17425
Brunei,BRN,1975,,,,,,,106.6095481,53.9955
Brunei,BRN,1976,,,,,,,123.5278073,71.214
Brunei,BRN,1977,,,,,,,129.1274463,81.7245
Brunei,BRN,1978,,,,,,,136.4919141,80.101125
Brunei,BRN,1979,,,,,,,148.1753582,83.91825
Brunei,BRN,1980,,,,,,,136.2488344,84.23025
Brunei,BRN,1981,,,,,,,98.43888684,81.549
Brunei,BRN,1982,,,,,,,100.9060472,81.4515
Brunei,BRN,1983,,,,,,,101.6328263,84.95175
Brunei,BRN,1984,,,,,,,97.92558669,85.96575
Brunei,BRN,1985,,,,,,,95.09558842,83.806125
Brunei,BRN,1986,,,,,,,93.74967622,84.0255
Brunei,BRN,1987,,,,,,,87.97888729,83.8305
Brunei,BRN,1988,,,,,,,85.2050694,87.09675
Brunei,BRN,1989,,,,,,,84.88346927,85.3515
Brunei,BRN,1990,,,,,,,86.03724785,87.023625
Brunei,BRN,1991,,,,,,,93.08701132,88.335
Brunei,BRN,1992,,,,,,,103.7718699,95.082
Brunei,BRN,1993,,,,,,,99.33859152,100.673625
Brunei,BRN,1994,,,,,,,101.6529939,101.31225
Brunei,BRN,1995,,,,,,,99.32617467,114.66975
Brunei,BRN,1996,,,,,,,93.99978922,113.67525
Brunei,BRN,1997,,,,,,,92.58173773,113.763
Brunei,BRN,1998,,,,,,,89.11289445,105.01725
Brunei,BRN,1999,,,,,,,103.6608054,109.473
Brunei,BRN,2000,,,,,,,110.3081703,110.1555
Brunei,BRN,2001,,,,,,,115.7334882,111.12075
Brunei,BRN,2002,,,,,,,119.653839,111.72525
Brunei,BRN,2003,,,,,,,122.0453747,120.4515
Brunei,BRN,2004,,,,,,,120.0551341,119.2682221
Brunei,BRN,2005,,,,,,,117.3795249,117.0944248
Brunei,BRN,2006,,,,,,,125.6892594,122.5612659
Brunei,BRN,2007,,,,,,,110.4332162,119.4762854
